date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,216
¹;;S;I;R;;S;I;R;;S;E;I;R
90;;83647632;19023;64482;;83654190;19023;57928;0,045;83730539;175;229;194
91;;83646335;18540;66262;;83653341;18540;59260;0,013;83730490;189;248;210
92;;83645141;17492;68504;;83653091;17492;60558;0,025;83730436;205;268;228
93;;83644111;16702;70324;;83652657;16702;61782;0,029;83730378;222;290;246
94;;83642943;16021;72173;;83652169;16021;62951;0,037;83730316;240;314;267
95;;83641809;15485;73843;;83651583;15485;64073;0,046;83730248;260;340;289
96;;83640656;15114;75367;;83650870;15114;65157;0,045;83730174;281;369;313
97;;83639665;14733;76739;;83650193;14733;66215;0,038;83730095;305;399;338
98;;83638553;14268;78316;;83649627;14268;67246;0,045;83730009;330;432;366
99;;83637480;13909;79748;;83648987;13909;68245;0,041;83729915;357;468;397
100;;83636497;13509;81131;;83648413;13510;69218;0,050;83729814;387;507;429
101;;83635491;13237;82409;;83647739;13238;70164;0,048;83729705;419;548;465
102;;83634689;12942;83506;;83647108;12943;71091;0,059;83729587;453;594;503
103;;83633713;12799;84625;;83646345;12800;71997;0,085;83729459;491;643;545
104;;83632490;12991;85656;;83645256;12992;72893;0,083;83729320;531;696;590
105;;83631167;13155;86815;;83644183;13156;73802;0,107;83729170;575;754;639
106;;83629487;13645;88005;;83642772;13646;74723;0,089;83729007;623;816;691
107;;83628002;13905;89230;;83641556;13907;75678;0,099;83728831;674;883;748
108;;83626446;14313;90378;;83640174;14315;76652;0,088;83728640;730;956;810
109;;83624917;14567;91653;;83638918;14569;77654;0,087;83728434;790;1035;877
110;;83623534;14820;92783;;83637645;14822;78674;0,094;83728211;856;1121;950
111;;83621851;15179;94107;;83636248;15182;79711;0,103;83727969;926;1214;1028
112;;83620370;15677;95090;;83634687;15680;80774;0,124;83727707;1003;1314;1113
113;;83618412;16514;96211;;83632752;16518;81872;0,108;83727423;1086;1423;1205
114;;83616604;17140;97393;;83630969;17144;83028;0,114;83727116;1176;1540;1305
115;;83614502;17897;98738;;83629012;17901;84228;0,093;83726784;1273;1668;1412
116;;83612745;18308;100084;;83627347;18313;85481;0,094;83726424;1378;1805;1529
117;;83610939;18746;101452;;83625627;18751;86763;0,125;83726035;1492;1955;1656
118;;83608645;19774;102718;;83623286;19780;88075;0,097;83725613;1616;2116;1792
119;;83606534;20311;104292;;83621363;20318;89460;0,102;83725156;1749;2291;1941
120;;83604188;20958;105991;;83619294;20965;90882;0,097;83724662;1894;2481;2101
121;;83601796;21528;107813;;83617256;21536;92350;0,096;83724126;2050;2686;2275
122;;83599485;22076;109576;;83615199;22084;93857;0,071;83723547;2220;2908;2463
123;;83597616;22090;111431;;83613639;22099;95403;0,088;83722919;2403;3148;2666
124;;83595436;22483;113218;;83611699;22492;96950;0,074;83722240;2602;3409;2886
125;;83593413;22560;115164;;83610047;22569;98525;0,070;83721504;2817;3690;3125
126;;83591626;22566;116945;;83608461;22576;100104;0,083;83720708;3050;3995;3383
127;;83589546;22851;118740;;83606595;22861;101685;0,087;83719846;3302;4326;3663
128;;83587288;23234;120615;;83604611;23245;103285;0,106;83718913;3575;4683;3966
129;;83584469;24060;122608;;83602157;24072;104912;0,084;83717902;3871;5071;4294
130;;83582187;24389;124561;;83600143;24401;106597;0,088;83716808;4190;5490;4649
131;;83579671;24821;126645;;83598002;24834;108305;0,100;83715624;4537;5944;5033
132;;83576692;25563;128882;;83595521;25577;110044;0,109;83714341;4912;6435;5449
133;;83573575;26543;131019;;83592749;26558;111834;0,105;83712953;5318;6967;5899
134;;83570441;27478;133218;;83589954;27494;113693;0,115;83711450;5757;7543;6387
135;;83566867;28714;135556;;83586792;28732;115618;0,090;83709822;6233;8166;6915
136;;83563981;29281;137875;;83584213;29300;117629;0,067;83708061;6748;8841;7487
137;;83561712;29178;140247;;83582264;29197;119680;0,069;83706153;7306;9572;8106
138;;83559348;29159;142630;;83580239;29179;121724;0,069;83704088;7910;10363;8776
139;;83557305;29121;144711;;83578234;29141;123766;0,068;83701853;8564;11220;9501
140;;83555210;29045;146882;;83576270;29065;125806;0,063;83699432;9271;12147;10286
141;;83553199;28842;149096;;83574438;28863;127841;0,072;83696812;10037;13151;11137
142;;83550981;28909;151247;;83572350;28930;129861;0,081;83693975;10867;14238;12057
143;;83548612;29217;153308;;83570016;29239;131886;0,079;83690904;11765;15415;13054
144;;83546182;29477;155478;;83568719;28489;133933;0,000;83687579;12736;16688;14133
145;;;;;;83567475;27739;135927;0,043;83683980;13789;18068;15301
146;;;;;;83566281;26991;137869;0,042;83680083;14928;19561;16566
147;;;;;;83565137;26246;139758;0,042;83675864;16161;21177;17935
148;;;;;;83564041;25504;141595;0,041;83671297;17496;22927;19418
149;;;;;;83562992;24768;143381;0,041;83666353;18941;24821;21022
150;;;;;;83561988;24039;145114;0,040;83661001;20505;26872;22760
151;;;;;;83561028;23316;146797;0,039;83655207;22198;29091;24641
152;;;;;;83560111;22601;148429;0,039;83648935;24030;31495;26677
153;;;;;;83559235;21895;150011;0,038;83642145;26014;34096;28882
154;;;;;;83558399;21198;151544;0,038;83634795;28161;36912;31269
155;;;;;;83557602;20511;153028;0,037;83626838;30486;39961;33852
156;;;;;;83556842;19836;154464;0,037;83618225;33001;43261;36650
157;;;;;;83556118;19171;155852;0,036;83608902;35724;46833;39678
158;;;;;;83555428;18519;157194;0,036;83598811;38671;50699;42956
159;;;;;;83554772;17878;158490;0,035;83587887;41860;54884;46505
160;;;;;;83554148;17251;159742;0,034;83576063;45312;59415;50347
161;;;;;;83553555;16637;160949;0,034;83563265;49048;64318;54506
162;;;;;;83552992;16036;162114;0,033;83549413;53090;69625;59008
163;;;;;;83552456;15448;163236;0,033;83534421;57465;75369;63882
164;;;;;;83551949;14875;164318;0,032;83518194;62198;81586;69158
165;;;;;;83551467;14315;165359;0,032;83500633;67320;88315;74869
166;;;;;;83551010;13770;166361;0,032;83481627;72862;95597;81051
167;;;;;;83550577;13239;167325;0,031;83461059;78858;103478;87743
168;;;;;;83550167;12722;168252;0,031;83438800;85345;112006;94986
169;;;;;;83549779;12220;169142;0,030;83414714;92362;121234;102827
170;;;;;;83549412;11732;169998;0,030;83388650;99953;131220;111313
171;;;;;;83549064;11258;170819;0,029;83360449;108164;142026;120499
172;;;;;;83548736;10798;171607;0,029;83329935;117045;153717;130440
173;;;;;;83548426;10353;172363;0,028;83296922;126649;166365;141201
174;;;;;;83548132;9921;173087;0,028;83261207;137035;180050;152846
175;;;;;;83547856;9503;173782;0,028;83222570;148264;194853;165450
176;;;;;;83547595;9099;174447;0,027;83180776;160405;210866;179089
177;;;;;;83547348;8709;175084;0,027;83135570;173530;228187;193850
178;;;;;;83547116;8331;175694;0,026;83086678;187717;246920;209823
179;;;;;;83546897;7967;176277;0,026;83033803;203048;267179;227107
180;;;;;;83546691;7616;176835;0,026;82976626;219616;289086;245810
181;;;;;;83546497;7277;177368;0,025;82914803;237515;312773;266046
182;;;;;;83546314;6950;177877;0,025;82847965;256850;338382;287940
183;;;;;;83546142;6636;178364;0,024;82775712;277733;366065;311627
184;;;;;;83545980;6333;178828;0,024;82697617;300282;395987;337251
185;;;;;;83545828;6042;179271;0,024;82613218;324625;428324;364970
186;;;;;;83545685;5762;179694;0,023;82522019;350898;463267;394953
187;;;;;;83545551;5493;180098;0,023;82423490;379248;501018;427382
188;;;;;;83545424;5234;180482;0,023;82317059;409829;541796;462453
189;;;;;;83545306;4987;180849;0,022;82202114;442808;585836;500379
190;;;;;;83545195;4749;181198;0,022;82077999;478361;633389;541387
191;;;;;;83545090;4521;181530;0,022;81944012;516676;684724;585724
192;;;;;;83544993;4302;181846;0,021;81799403;557950;740129;633655
193;;;;;;83544901;4092;182148;0,021;81643368;602395;799910;685464
194;;;;;;83544815;3892;182434;0,021;81475051;650233;864395;741458
