date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,159
¹;;S;I;R;;S;I;R;;S;E;I;R
78;;82906704;64647;48649;;82886674;64621;68709;0,047;83019661;73;118;148
79;;82901819;63167;55014;;82883631;63141;73232;0,107;83019643;77;124;156
80;;82897829;65491;56680;;82876889;65463;77652;0,059;83019623;82;131;165
81;;82895092;64772;60136;;82873026;64743;82234;0,066;83019602;86;138;174
82;;82892146;64532;63322;;82868735;64502;86766;0,040;83019580;91;146;183
83;;82889928;62578;67494;;82866174;62548;91282;0,027;83019557;96;154;194
84;;82888641;59865;71494;;82864508;59836;95660;0,045;83019532;101;162;204
85;;82885247;58349;76404;;82861835;58320;99848;0,041;83019507;107;171;216
86;;82882302;56646;81052;;82859456;56617;103931;0,022;83019480;112;180;228
87;;82878603;53931;87466;;82858207;53903;107894;0,062;83019451;119;190;240
88;;82876658;53483;89859;;82854882;53455;111667;0,054;83019421;125;201;254
89;;82874816;52598;92586;;82852025;52569;115409;0,034;83019389;132;212;268
90;;82872935;50703;96362;;82850240;50675;119089;0,018;83019355;139;223;282
91;;82871709;48058;100233;;82849336;48031;122636;0,027;83019320;147;235;298
92;;82869352;45969;104679;;82848062;45943;125998;0,033;83019282;155;248;315
93;;82866871;44254;108875;;82846561;44229;129214;-0,039;83019243;163;262;332
94;;82865001;39439;115560;;82848277;39417;132310;0,106;83019201;172;276;350
95;;82863487;40836;115677;;82844122;40812;135070;0,045;83019158;182;291;370
96;;82862230;39794;117976;;82842307;39770;137927;0,028;83019111;192;307;390
97;;82861242;38132;120626;;82841184;38109;140710;0,019;83019063;202;324;411
98;;82860088;36198;123714;;82840450;36176;143378;0,028;83019011;213;342;434
99;;82858461;34672;126867;;82839443;34651;145910;0,019;83018957;225;360;458
100;;82856991;32886;130123;;82838802;32866;148336;-0,004;83018900;237;380;483
101;;82855923;30441;133636;;82838945;30422;150637;0,028;83018839;250;401;510
102;;82855033;29155;135812;;82838101;29137;152766;0,037;83018776;264;423;538
103;;82854336;28198;137466;;82837018;28180;154806;0,008;83018709;278;446;568
104;;82853848;26459;139693;;82836783;26442;156778;0,012;83018638;293;470;599
105;;82852993;24914;142093;;82836477;24898;158629;-0,088;83018563;309;496;632
106;;82851838;20987;147175;;82838658;20974;160372;0,039;83018484;326;523;666
107;;82850570;20338;149092;;82837838;20325;161840;0,121;83018401;344;552;703
108;;82849412;21378;149210;;82835377;21364;163263;0,028;83018314;363;582;742
109;;82848676;20475;150849;;82834784;20462;164759;0,042;83018221;383;614;782
110;;82848121;19910;151969;;82833916;19897;166191;0,039;83018124;404;647;825
111;;82847424;19298;153278;;82833135;19285;167584;0,015;83018021;426;683;871
112;;82846829;18233;154938;;82832849;18221;168934;0,032;83017912;449;720;918
113;;82845902;17537;156561;;82832270;17525;170209;-0,001;83017798;474;759;969
114;;82845522;16294;158184;;82832285;16283;171436;0,036;83017678;499;801;1022
115;;82844767;15739;159494;;82831700;15728;172576;0,037;83017550;527;845;1078
116;;82844248;15214;160538;;82831124;15204;173677;0,016;83017416;556;891;1137
117;;82843631;14396;161973;;82830877;14386;174741;0,008;83017275;586;940;1200
118;;82843449;13507;163044;;82830758;13498;175748;0,108;83017125;618;991;1265
119;;82842222;14016;163762;;82829305;14006;176693;0,023;83016968;652;1045;1335
120;;82841527;13363;165110;;82828977;13354;177673;0,023;83016802;687;1103;1408
121;;82840979;12731;166290;;82828674;12722;178608;0,046;83016627;725;1163;1485
122;;82840290;12418;167292;;82828096;12409;179499;0,037;83016442;765;1226;1567
123;;82840014;12009;167977;;82827636;12000;180367;0,050;83016248;806;1294;1652
124;;82839672;11764;168564;;82827041;11755;181207;0,013;83016042;851;1364;1743
125;;82839400;11092;169508;;82826890;11084;182030;0,049;83015826;897;1439;1838
126;;82838800;10861;170339;;82826345;10853;182806;0,016;83015597;946;1518;1939
127;;82838476;10276;171248;;82826170;10268;183566;0,079;83015356;998;1601;2045
128;;82837804;10366;171830;;82825361;10358;184285;0,051;83015102;1053;1688;2157
129;;82837078;10173;172749;;82824829;10165;185010;0,029;83014834;1110;1781;2276
130;;82836811;9751;173438;;82824539;9744;185721;0,046;83014551;1171;1878;2400
131;;82836590;9518;173892;;82824090;9511;186403;0,058;83014253;1235;1981;2532
132;;82836406;9407;174187;;82823535;9400;187069;-0,004;83013938;1302;2089;2670
133;;82836121;8707;175172;;82823577;8700;187727;-0,004;83013607;1374;2203;2817
134;;82835879;8066;176055;;82823608;8060;188336;0,053;83013257;1449;2324;2971
135;;82835528;7928;176544;;82823182;7922;188900;0,052;83012888;1528;2451;3133
136;;82835076;7786;177138;;82822769;7780;189455;0,074;83012499;1611;2585;3305
137;;82834550;7819;177631;;82822192;7813;189999;0,073;83012088;1700;2726;3486
138;;82834250;7841;177909;;82821623;7835;190546;0,072;83011655;1793;2875;3677
139;;82833891;7858;178251;;82821058;7852;191095;0,042;83011199;1891;3032;3878
140;;82833494;7641;178865;;82820725;7635;191644;0,004;83010717;1994;3198;4090
141;;82833478;7140;179382;;82820691;7134;192179;0,045;83010210;2103;3373;4314
142;;82833309;6958;179733;;82820374;6952;192678;0,063;83009674;2218;3558;4550
143;;82832774;6908;180318;;82819937;6902;193165;0,012;83009109;2339;3752;4799
144;;82832733;6504;180763;;82819763;6593;193648;0,000;83008513;2467;3958;5062
145;;;;;;82819600;6295;194109;0,024;83007885;2602;4174;5339
146;;;;;;82819446;6008;194550;0,024;83007222;2744;4402;5631
147;;;;;;82819303;5731;194971;0,024;83006523;2895;4643;5939
148;;;;;;82819168;5465;195372;0,023;83005786;3053;4897;6264
149;;;;;;82819041;5208;195754;0,023;83005009;3220;5165;6607
150;;;;;;82818923;4962;196119;0,022;83004189;3396;5447;6969
151;;;;;;82818812;4726;196466;0,022;83003324;3581;5745;7350
152;;;;;;82818708;4499;196797;0,022;83002412;3777;6059;7752
153;;;;;;82818611;4281;197112;0,021;83001450;3984;6390;8176
154;;;;;;82818521;4072;197412;0,021;83000435;4202;6740;8624
155;;;;;;82818436;3872;197697;0,021;82999365;4431;7108;9095
156;;;;;;82818356;3680;197968;0,020;82998237;4674;7497;9593
157;;;;;;82818282;3497;198225;0,020;82997046;4929;7907;10118
158;;;;;;82818213;3321;198470;0,019;82995791;5199;8339;10671
159;;;;;;82818148;3153;198702;0,019;82994467;5483;8795;11255
160;;;;;;82818088;2993;198923;0,019;82993071;5782;9276;11871
161;;;;;;82818032;2839;199133;0,019;82991598;6098;9783;12520
162;;;;;;82817980;2693;199331;0,018;82990045;6432;10318;13205
163;;;;;;82817931;2553;199520;0,018;82988407;6783;10882;13927
164;;;;;;82817885;2420;199699;0,018;82986680;7154;11477;14689
165;;;;;;82817843;2293;199868;0,017;82984858;7545;12105;15492
166;;;;;;82817803;2172;200029;0,017;82982937;7958;12766;16339
167;;;;;;82817766;2057;200181;0,017;82980910;8392;13464;17233
168;;;;;;82817732;1947;200325;0,016;82978773;8851;14200;18176
169;;;;;;82817700;1843;200461;0,016;82976519;9335;14976;19170
170;;;;;;82817671;1743;200590;0,016;82974142;9845;15795;20218
171;;;;;;82817643;1649;200712;0,016;82971636;10383;16658;21324
172;;;;;;82817617;1559;200827;0,015;82968992;10950;17569;22490
173;;;;;;82817594;1474;200937;0,015;82966204;11548;18529;23719
174;;;;;;82817572;1393;201040;0,015;82963263;12179;19541;25017
175;;;;;;82817551;1316;201137;0,015;82960162;12844;20609;26384
176;;;;;;82817532;1243;201229;0,014;82956892;13546;21735;27827
177;;;;;;82817514;1173;201316;0,014;82953443;14286;22923;29349
