date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,193
¹;;S;I;R;;S;I;R;;S;E;I;R
96;;42169067;470;1350;;42169169;470;1250;0,076;42170289;159;224;215
97;;42169040;473;1374;;42169133;473;1283;0,167;42170246;171;240;231
98;;42168959;519;1409;;42169054;519;1316;0,159;42170199;183;258;248
99;;42168884;565;1438;;42168972;565;1352;0,162;42170149;196;276;266
100;;42168802;617;1468;;42168880;617;1392;0,115;42170096;210;296;285
101;;42168734;645;1508;;42168809;645;1435;0,079;42170039;226;318;306
102;;42168668;651;1568;;42168758;651;1480;0,159;42169977;242;340;328
103;;42168591;709;1587;;42168654;709;1526;0,063;42169912;259;365;352
104;;42168541;704;1642;;42168610;704;1575;0,147;42169841;278;391;377
105;;42168456;758;1673;;42168506;758;1625;0,094;42169765;298;419;405
106;;42168407;776;1704;;42168435;776;1678;0,120;42169684;319;450;434
107;;42168344;815;1728;;42168342;815;1732;0,098;42169598;342;482;466
108;;42168284;838;1765;;42168262;838;1789;0,108;42169504;367;517;499
109;;42168208;870;1809;;42168171;870;1848;0,132;42169405;393;554;535
110;;42168120;924;1843;;42168056;924;1909;0,064;42169298;422;594;574
111;;42168069;918;1900;;42167998;918;1973;0,048;42169183;452;637;616
112;;42167974;898;2015;;42167953;898;2038;0,129;42169060;485;683;660
113;;42167855;951;2081;;42167838;951;2100;0,122;42168928;520;732;708
114;;42167744;1000;2143;;42167722;1000;2167;0,057;42168787;557;784;759
115;;42167694;987;2206;;42167665;987;2237;0,096;42168635;597;841;814
116;;42167627;1013;2247;;42167570;1013;2306;0,119;42168473;640;902;873
117;;42167483;1063;2341;;42167449;1063;2377;0,121;42168298;686;966;936
118;;42167333;1117;2437;;42167321;1117;2451;0,067;42168112;736;1036;1004
119;;42167276;1114;2497;;42167245;1114;2530;0,104;42167911;789;1111;1076
120;;42167163;1152;2572;;42167129;1152;2608;0,159;42167697;846;1191;1154
121;;42167010;1254;2623;;42166947;1254;2688;0,095;42167467;907;1277;1238
122;;42166923;1285;2679;;42166828;1285;2776;0,265;42167220;972;1368;1327
123;;42166615;1535;2737;;42166488;1535;2866;0,093;42166956;1042;1467;1423
124;;42166418;1571;2898;;42166345;1571;2973;0,125;42166672;1117;1573;1525
125;;42166255;1658;2974;;42166148;1658;3083;0,172;42166369;1197;1686;1635
126;;42166039;1827;3021;;42165863;1827;3199;0,195;42166043;1284;1807;1754
127;;42165752;2056;3079;;42165506;2056;3327;0,192;42165694;1376;1938;1880
128;;42165430;2307;3150;;42165111;2307;3471;0,216;42165320;1475;2077;2016
129;;42165014;2644;3229;;42164612;2644;3633;0,157;42164918;1581;2227;2161
130;;42164708;2874;3305;;42164197;2874;3818;0,141;42164488;1695;2387;2317
131;;42164448;3078;3361;;42163792;3078;4019;0,167;42164027;1817;2559;2484
132;;42164019;3378;3490;;42163277;3378;4234;0,149;42163533;1948;2743;2663
133;;42163500;3644;3743;;42162774;3644;4471;0,117;42163003;2089;2941;2855
134;;42162719;3817;4351;;42162346;3817;4726;0,178;42162435;2239;3153;3061
135;;42162047;4231;4609;;42161665;4231;4993;0,249;42161826;2400;3380;3282
136;;42161041;4988;4858;;42160612;4988;5289;0,248;42161173;2573;3623;3518
137;;42159789;5876;5222;;42159375;5876;5639;0,233;42160473;2758;3884;3772
138;;42158521;6834;5532;;42158005;6834;6050;0,173;42159722;2957;4164;4044
139;;42157406;7539;5942;;42156822;7539;6528;0,137;42158918;3170;4464;4335
140;;42156619;8045;6223;;42155788;8045;7056;0,161;42158056;3398;4786;4648
141;;42155473;8774;6640;;42154496;8774;7619;0,170;42157132;3643;5130;4983
142;;42154212;9650;7025;;42153006;9650;8233;0,148;42156141;3905;5500;5342
143;;42153117;10406;7364;;42151575;10406;8909;0,116;42155079;4186;5896;5727
144;;42151937;10886;8064;;42150568;10684;9637;0,000;42153940;4488;6320;6140
145;;;;;;42149540;10964;10385;0,096;42152720;4811;6775;6582
146;;;;;;42148489;11248;11152;0,095;42151411;5157;7263;7056
147;;;;;;42147415;11534;11940;0,095;42150009;5528;7786;7565
148;;;;;;42146320;11822;12747;0,095;42148505;5926;8347;8110
149;;;;;;42145202;12112;13575;0,094;42146893;6353;8948;8694
150;;;;;;42144062;12404;14423;0,094;42145166;6810;9592;9320
151;;;;;;42142900;12698;15291;0,093;42143314;7300;10282;9992
152;;;;;;42141715;12994;16180;0,093;42141328;7825;11022;10712
153;;;;;;42140509;13291;17089;0,093;42139200;8388;11816;11483
154;;;;;;42139280;13589;18020;0,092;42136919;8992;12666;12310
155;;;;;;42138030;13888;18971;0,092;42134474;9638;13578;13197
156;;;;;;42136758;14188;19943;0,091;42131853;10332;14555;14147
157;;;;;;42135464;14489;20936;0,091;42129044;11075;15603;15166
158;;;;;;42134149;14790;21950;0,090;42126032;11871;16726;16258
159;;;;;;42132812;15091;22986;0,090;42122804;12725;17929;17429
160;;;;;;42131455;15392;24042;0,090;42119344;13640;19219;18684
161;;;;;;42130076;15693;25120;0,089;42115636;14621;20602;20030
162;;;;;;42128678;15993;26218;0,089;42111661;15671;22084;21472
163;;;;;;42127258;16293;27338;0,088;42107400;16798;23672;23018
164;;;;;;42125819;16592;28478;0,088;42102833;18005;25375;24675
165;;;;;;42124360;16889;29640;0,088;42097939;19298;27199;26451
166;;;;;;42122882;17185;30822;0,087;42092693;20684;29155;28355
167;;;;;;42121384;17480;32025;0,087;42087071;22170;31251;30396
168;;;;;;42119868;17773;33248;0,086;42081045;23762;33497;32583
169;;;;;;42118333;18063;34492;0,086;42074587;25467;35905;34928
170;;;;;;42116780;18352;35757;0,086;42067666;27295;38485;37441
171;;;;;;42115210;18637;37042;0,085;42060249;29253;41250;40135
172;;;;;;42113622;18920;38346;0,085;42052301;31351;44213;43023
173;;;;;;42112018;19200;39671;0,085;42043783;33599;47388;46118
174;;;;;;42110397;19477;41015;0,084;42034655;36007;50791;49435
175;;;;;;42108760;19751;42378;0,084;42024874;38587;54437;52990
176;;;;;;42107108;20020;43761;0,083;42014393;41350;58344;56801
177;;;;;;42105441;20286;45162;0,083;42003163;44310;62530;60885
178;;;;;;42103760;20547;46582;0,083;41991130;47481;67015;65262
179;;;;;;42102064;20805;48020;0,082;41978238;50877;71820;69953
180;;;;;;42100355;21057;49477;0,082;41964426;54514;76968;74980
181;;;;;;42098633;21305;50951;0,082;41949628;58408;82483;80368
182;;;;;;42096899;21548;52442;0,081;41933776;62579;88391;86142
183;;;;;;42095153;21786;53950;0,081;41916795;67044;94719;92329
184;;;;;;42093396;22018;55475;0,080;41898606;71825;101497;98960
185;;;;;;42091628;22245;57017;0,080;41879123;76942;108758;106064
186;;;;;;42089850;22466;58574;0,080;41858257;82420;116533;113678
187;;;;;;42088062;22681;60146;0,079;41835909;88284;124860;121835
188;;;;;;42086266;22889;61734;0,079;41811978;94558;133776;130575
189;;;;;;42084461;23092;63336;0,079;41786352;101272;143324;139939
190;;;;;;42082648;23288;64953;0,078;41758915;108455;153545;149972
191;;;;;;42080829;23478;66583;0,078;41729540;116139;164488;160720
192;;;;;;42079003;23660;68226;0,078;41698093;124358;176202;172234
193;;;;;;42077171;23836;69882;0,077;41664432;133147;188739;184569
194;;;;;;42075333;24005;71551;0,077;41628406;142544;202157;197780
