date:;01-22-2020;;;;;SIR;CKO;29,034462281916;;SEIR;CKO;89,509776002401;0,229300000000
¹;;S;I;R;;S;I;R;;S;E;I;R
94;;32958196;1175;629;;32957457;1175;1369;;32959720;87;110;84
95;;32958138;1147;715;;32957403;1147;1451;;32959695;95;119;91
96;;32958131;1072;797;;32957398;1072;1531;;32959667;103;130;100
97;;32958096;1004;900;;32957391;1004;1606;;32959637;112;142;109
98;;32958061;939;1000;;32957386;939;1676;;32959605;122;154;119
99;;32957998;897;1105;;32957362;897;1742;;32959570;133;168;130
100;;32957961;897;1142;;32957299;897;1805;;32959531;145;183;141
101;;32957914;865;1221;;32957268;865;1868;;32959489;158;199;154
102;;32957882;838;1280;;32957235;838;1928;;32959444;172;217;168
103;;32957851;820;1329;;32957194;820;1987;;32959394;187;236;183
104;;32957811;774;1415;;32957183;774;2044;;32959340;204;257;200
105;;32957793;696;1511;;32957207;696;2098;;32959281;222;280;218
106;;32957767;646;1587;;32957208;646;2147;;32959217;242;304;237
107;;32957702;632;1666;;32957177;632;2192;;32959147;263;331;259
108;;32957675;540;1785;;32957224;540;2237;;32959071;287;361;282
109;;32957651;493;1856;;32957234;493;2274;;32958988;312;393;307
110;;32957582;527;1891;;32957165;527;2309;;32958898;340;428;335
111;;32957514;488;1998;;32957167;488;2346;;32958800;370;466;365
112;;32957481;499;2020;;32957122;499;2380;;32958693;403;507;397
113;;32957388;525;2087;;32957061;525;2415;;32958577;438;552;433
114;;32957355;498;2147;;32957051;498;2452;;32958450;477;601;471
115;;32957314;517;2169;;32956997;517;2487;;32958313;520;655;513
116;;;;;;32956942;537;2523;;32958162;566;713;559
117;;;;;;32956884;557;2560;;32957999;616;776;609
118;;;;;;32956823;578;2599;;32957821;671;845;663
119;;;;;;32956761;601;2640;;32957627;730;920;723
120;;;;;;32956696;623;2682;;32957416;795;1002;787
121;;;;;;32956628;647;2725;;32957187;866;1091;857
122;;;;;;32956558;672;2771;;32956937;943;1187;933
