date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,209
¹;;S;I;R;;S;I;R;;S;E;I;R
87;;18278454;1182;364;;18277899;1182;920;0,103;18279902;28;38;31
88;;18278385;1221;394;;18277777;1221;1002;0,101;18279894;31;41;34
89;;18278324;1259;417;;18277653;1259;1088;0,171;18279885;33;44;37
90;;18278148;1386;466;;18277438;1386;1176;0,143;18279876;36;48;40
91;;18278005;1487;508;;18277240;1487;1273;0,147;18279866;39;52;43
92;;18277865;1601;534;;18277022;1601;1377;0,137;18279855;42;56;47
93;;18277711;1709;580;;18276802;1709;1489;0,154;18279844;45;60;51
94;;18277518;1853;629;;18276539;1853;1609;0,112;18279831;49;65;55
95;;18277399;1930;671;;18276332;1930;1738;0,111;18279817;53;70;60
96;;18277283;2010;707;;18276117;2010;1873;0,110;18279803;57;76;65
97;;18277165;2090;745;;18275896;2090;2014;0,136;18279787;61;82;70
98;;18276973;2228;799;;18275612;2228;2160;0,100;18279770;66;88;76
99;;18276862;2294;844;;18275390;2294;2316;0,165;18279751;71;95;82
100;;18276598;2511;891;;18275012;2511;2477;0,125;18279731;77;103;89
101;;18276403;2650;947;;18274698;2650;2653;0,144;18279710;83;111;96
102;;18276143;2847;1010;;18274315;2847;2838;0,057;18279686;90;120;104
103;;18276080;2809;1111;;18274154;2809;3037;0,084;18279661;97;130;112
104;;18275951;2847;1202;;18273919;2847;3234;0,088;18279634;105;140;121
105;;18275795;2897;1308;;18273670;2897;3433;0,100;18279605;113;151;131
106;;18275578;2984;1438;;18273381;2983;3636;0,085;18279573;122;163;141
107;;18275422;3030;1548;;18273126;3029;3845;0,117;18279539;132;176;153
108;;18275166;3172;1662;;18272772;3171;4057;0,069;18279502;142;190;165
109;;18275025;3168;1807;;18272554;3167;4279;0,054;18279462;154;205;179
110;;18274910;3118;1972;;18272382;3117;4501;0,065;18279420;166;222;193
111;;18274793;3101;2106;;18272181;3100;4719;0,045;18279373;179;239;208
112;;18274721;3024;2255;;18272041;3023;4936;0,054;18279323;193;258;225
113;;18274583;2977;2440;;18271876;2976;5147;0,080;18279269;209;279;243
114;;18274429;3008;2563;;18271637;3007;5356;0,050;18279211;225;301;263
115;;18274311;2948;2741;;18271487;2947;5566;0,032;18279148;243;325;284
116;;18274150;2836;3014;;18271392;2835;5773;0,081;18279080;263;351;307
117;;18273843;2867;3290;;18271163;2866;5971;0,203;18279006;284;379;331
118;;18273249;3247;3504;;18270582;3246;6172;0,030;18278927;306;409;358
119;;18273249;3118;3633;;18270484;3117;6399;0,096;18278841;331;442;386
120;;18273031;3200;3769;;18270184;3199;6617;0,119;18278749;357;477;417
121;;18272766;3356;3878;;18269804;3355;6841;0,199;18278649;385;515;451
122;;18272081;3788;4131;;18269138;3787;7076;0,039;18278541;416;556;487
123;;18272081;3670;4249;;18268990;3669;7341;0,199;18278425;449;600;526
124;;18271469;4144;4387;;18268260;4142;7598;0,136;18278299;485;648;568
125;;18271031;4419;4550;;18267695;4417;7888;0,047;18278164;523;700;613
126;;18271031;4319;4650;;18267486;4317;8197;0,112;18278018;565;755;662
127;;18270696;4499;4805;;18267004;4497;8499;0,101;18277859;610;816;715
128;;18270424;4639;4937;;18266549;4637;8814;0,113;18277689;659;880;772
129;;18270068;4838;5094;;18266026;4836;9138;0,129;18277505;711;951;834
130;;18269618;5124;5258;;18265402;5121;9477;0,127;18277306;768;1026;900
131;;18269142;5414;5444;;18264754;5411;9835;0,119;18277091;829;1108;972
132;;18268692;5680;5628;;18264109;5677;10214;0,053;18276860;895;1196;1050
133;;18268429;5586;5985;;18263806;5583;10612;0,105;18276609;966;1291;1133
134;;18267933;5779;6288;;18263222;5775;11002;0,006;18276339;1043;1394;1224
135;;18267933;5409;6658;;18263188;5406;11407;0,060;18276048;1126;1505;1321
136;;18267688;5357;6955;;18262861;5354;11785;0,064;18275733;1216;1625;1427
137;;18267489;5323;7188;;18262521;5319;12160;0,059;18275393;1312;1754;1540
138;;18267306;5262;7432;;18262209;5258;12532;0,101;18275026;1417;1894;1663
139;;18267141;5427;7432;;18261677;5423;12900;-0,009;18274630;1530;2045;1796
140;;18266926;4998;8076;;18261726;4994;13280;0,052;18274202;1651;2208;1939
141;;18266681;4907;8412;;18261467;4903;13629;0,132;18273741;1783;2383;2093
142;;18266128;5212;8660;;18260819;5208;13973;0,024;18273242;1925;2573;2260
143;;18266128;4973;8899;;18260694;4969;14337;0,143;18272704;2078;2778;2440
144;;18265762;5336;8902;;18260433;4881;14685;0,000;18272123;2243;2999;2635
145;;;;;;18260183;4791;15027;0,051;18271496;2422;3238;2845
146;;;;;;18259941;4697;15362;0,050;18270819;2614;3495;3071
147;;;;;;18259708;4601;15691;0,049;18270088;2822;3773;3316
148;;;;;;18259484;4503;16013;0,048;18269299;3047;4074;3580
149;;;;;;18259269;4403;16328;0,047;18268448;3289;4398;3865
150;;;;;;18259062;4301;16636;0,046;18267528;3551;4748;4173
151;;;;;;18258864;4199;16938;0,045;18266536;3833;5126;4506
152;;;;;;18258674;4095;17231;0,044;18265464;4138;5533;4864
153;;;;;;18258492;3990;17518;0,044;18264308;4467;5974;5252
154;;;;;;18258318;3885;17797;0,043;18263059;4822;6449;5670
155;;;;;;18258151;3780;18069;0,042;18261711;5206;6962;6121
156;;;;;;18257992;3674;18334;0,041;18260256;5620;7516;6609
157;;;;;;18257840;3569;18591;0,041;18258685;6066;8114;7135
158;;;;;;18257695;3464;18841;0,040;18256990;6548;8759;7703
159;;;;;;18257557;3359;19083;0,039;18255160;7069;9455;8316
160;;;;;;18257426;3256;19319;0,038;18253185;7630;10207;8978
161;;;;;;18257301;3153;19546;0,038;18251052;8237;11019;9692
162;;;;;;18257182;3051;19767;0,037;18248751;8891;11895;10463
163;;;;;;18257069;2951;19981;0,036;18246267;9597;12840;11296
164;;;;;;18256961;2852;20187;0,036;18243586;10359;13861;12195
165;;;;;;18256859;2754;20387;0,035;18240692;11181;14962;13165
166;;;;;;18256763;2658;20580;0,035;18237568;12068;16151;14213
167;;;;;;18256671;2563;20766;0,034;18234197;13025;17434;15343
168;;;;;;18256584;2471;20945;0,033;18230559;14058;18819;16564
169;;;;;;18256502;2380;21118;0,033;18226633;15173;20313;17881
170;;;;;;18256424;2291;21285;0,032;18222396;16376;21926;19303
171;;;;;;18256351;2204;21445;0,032;18217823;17673;23666;20838
172;;;;;;18256282;2119;21599;0,031;18212889;19072;25544;22494
173;;;;;;18256216;2036;21748;0,030;18207565;20582;27571;24282
174;;;;;;18256154;1956;21890;0,030;18201820;22211;29757;26212
175;;;;;;18256096;1877;22027;0,029;18195621;23967;32116;28295
176;;;;;;18256041;1800;22158;0,029;18188934;25861;34662;30543
177;;;;;;18255989;1726;22284;0,028;18181719;27904;37407;32970
178;;;;;;18255941;1654;22405;0,028;18173935;30107;40370;35588
179;;;;;;18255895;1584;22521;0,027;18165539;32482;43565;38414
180;;;;;;18255852;1516;22632;0,027;18156482;35042;47012;41464
181;;;;;;18255811;1451;22738;0,026;18146713;37802;50730;44755
182;;;;;;18255773;1387;22840;0,026;18136178;40777;54739;48306
183;;;;;;18255737;1326;22937;0,025;18124817;43983;59063;52137
184;;;;;;18255704;1267;23030;0,025;18112566;47437;63725;56272
185;;;;;;18255672;1210;23118;0,024;18099357;51159;68752;60732
186;;;;;;18255643;1154;23203;0,024;18085116;55168;74171;65545
187;;;;;;18255615;1101;23284;0,024;18069765;59486;80013;70737
188;;;;;;18255589;1050;23361;0,023;18053219;64135;86309;76338
189;;;;;;18255565;1001;23434;0,023;18035387;69139;93094;82380
190;;;;;;18255542;954;23504;0,022;18016172;74526;100405;88896
191;;;;;;18255521;908;23571;0,022;17995471;80323;108282;95925
192;;;;;;18255501;864;23635;0,022;17973171;86558;116767;103504
193;;;;;;18255482;822;23695;0,021;17949153;93264;125905;111678
194;;;;;;18255465;782;23753;0,021;17923290;100474;135744;120491
