date:;01-22-2020;;;;;SIR;;;;SEIR;beta_SEIR:;0,143
¹;;S;I;R;;S;I;R;;S;E;I;R
97;;1919182;538;280;;1918197;538;1265;0,104;1919972;6;9;13
98;;1919164;556;280;;1918142;556;1303;-0,056;1919971;6;10;14
99;;1919151;486;363;;1918173;486;1342;0,089;1919970;6;10;15
100;;1919142;495;363;;1918130;495;1376;0,092;1919968;6;11;15
101;;1919130;506;364;;1918084;506;1410;0,072;1919967;7;11;16
102;;1919129;507;364;;1918048;507;1446;0,086;1919965;7;12;17
103;;1919121;515;364;;1918004;515;1481;0,103;1919963;7;12;18
104;;1919104;532;364;;1917951;532;1517;0,068;1919961;8;13;19
105;;1919104;531;365;;1917915;530;1555;-0,141;1919960;8;14;20
106;;1919100;419;481;;1917990;419;1592;0,089;1919958;8;14;21
107;;1919091;427;482;;1917953;427;1621;0,115;1919956;9;15;22
108;;1919072;446;482;;1917904;446;1651;0,075;1919954;9;16;23
109;;1919070;448;482;;1917871;448;1682;0,090;1919951;9;16;24
110;;1919061;457;482;;1917830;457;1713;0,085;1919949;10;17;25
111;;1919054;464;482;;1917792;463;1745;-0,273;1919947;10;18;26
112;;1919050;305;645;;1917918;305;1778;0,070;1919944;11;19;27
113;;1919049;305;646;;1917896;305;1799;0,106;1919941;11;20;29
114;;1919038;316;646;;1917864;316;1820;-0,015;1919939;12;20;30
115;;1919030;289;681;;1917869;289;1843;0,164;1919936;12;21;31
116;;1919003;316;681;;1917822;316;1863;0,105;1919933;13;22;33
117;;1918992;327;681;;1917789;327;1885;0,073;1919929;14;23;34
118;;1918991;328;681;;1917765;328;1908;-0,025;1919926;14;24;36
119;;1918988;297;715;;1917773;297;1931;0,084;1919923;15;26;38
120;;1918984;301;715;;1917748;301;1951;0,097;1919919;16;27;40
121;;1918975;309;716;;1917719;309;1972;0,028;1919915;16;28;41
122;;1918970;296;734;;1917711;296;1994;0,124;1919911;17;29;43
123;;1918954;312;734;;1917674;312;2015;0,073;1919907;18;31;45
124;;1918953;313;734;;1917651;313;2037;0,076;1919903;19;32;48
125;;1918951;315;734;;1917627;315;2058;-0,009;1919898;19;33;50
126;;1918947;290;763;;1917630;290;2080;0,080;1919893;20;35;52
127;;1918943;293;764;;1917607;293;2101;0,080;1919888;21;37;55
128;;1918939;296;765;;1917584;296;2121;0,067;1919883;22;38;57
129;;1918936;295;769;;1917564;295;2142;0,073;1919878;23;40;60
130;;1918935;296;769;;1917542;296;2163;0,073;1919872;24;42;63
131;;1918934;297;769;;1917521;296;2183;0,070;1919866;25;44;66
132;;1918934;297;769;;1917500;296;2204;0,036;1919860;27;46;69
133;;1918929;287;784;;1917489;286;2225;0,098;1919853;28;48;72
134;;1918921;295;784;;1917461;294;2245;0,077;1919846;29;50;75
135;;1918918;297;785;;1917439;296;2265;0,009;1919839;30;53;79
136;;1918915;279;806;;1917436;278;2286;0,074;1919831;32;55;82
137;;1918914;280;806;;1917415;279;2306;0,077;1919824;33;57;86
138;;1918912;282;806;;1917394;281;2325;0,066;1919815;35;60;90
139;;1918912;281;807;;1917375;280;2345;0,027;1919807;37;63;94
140;;1918911;269;820;;1917367;268;2365;0,081;1919798;38;66;99
141;;1918908;272;820;;1917346;271;2383;-0,011;1919788;40;69;104
142;;1918906;250;844;;1917349;249;2402;0,074;1919779;42;72;108
143;;1918904;251;845;;1917330;250;2420;-0,038;1919768;44;75;113
144;;1918903;224;873;;1917318;245;2437;0,000;1919758;46;79;119
145;;;;;;1917307;239;2454;0,046;1919746;48;82;124
146;;;;;;1917296;233;2471;0,046;1919735;50;86;130
147;;;;;;1917285;228;2488;0,045;1919722;52;90;136
148;;;;;;1917275;222;2503;0,044;1919709;55;94;142
149;;;;;;1917265;216;2519;0,044;1919696;57;99;149
150;;;;;;1917256;211;2534;0,043;1919682;60;103;156
151;;;;;;1917247;205;2549;0,042;1919667;63;108;163
152;;;;;;1917238;199;2563;0,042;1919652;66;113;171
